Chromosome	Distance_bp
chr9 6288
chr9 12
chr9 65074
chr9 35755
chr9 146
chr9 4688
chr9 45933
chr9 8489
chr9 19113
chr9 62623
chr9 211086
chr9 36461
chr9 22353
chr9 78638
chr9 3765
chr9 99044
chr9 29048
chr9 2889
chr9 7673
chr9 211231
chr9 35445
chr9 49443
chr9 36685
chr9 194522
chr9 25657
chr9 56
chr9 96174
chr9 30001
chr9 13026
chr9 19601
chr9 11537
chr9 2377
chr9 226851
chr9 153003
chr9 80447
chr9 35082
chr9 142840
chr9 58286
chr9 24500
chr9 35517
chr9 28774
chr9 84172
chr9 54763
chr9 46379
chr9 9724
chr9 42796
chr9 21
chr9 38689
chr9 6081
chr9 56161
chr9 17526
chr9 47089
chr9 48115
chr9 87954
chr9 205268
chr9 17756
chr9 143910
chr9 24884
chr9 37324
chr9 32683
chr9 71874
chr9 38964
chr9 20708
chr9 168136
chr9 94136
chr9 169
chr9 799
chr9 22308
chr9 22685
chr9 2658
chr9 73765
chr9 1018
chr9 112011
chr9 202342
chr9 34986
chr9 24757
chr9 9350
chr9 73
chr9 48939
chr9 38303
chr9 55404
chr9 12292
chr9 7248
chr9 4513
chr9 15274
chr9 99981
chr9 52217
chr9 22752
chr9 92923
chr9 145495
chr9 796
chr9 152790
chr9 20435
chr9 34
chr9 28567
chr9 3295
chr9 42458
chr9 29
chr9 55260
chr9 92662
chr9 8806
chr9 8757
chr9 18171
chr9 2674
chr9 13816
chr9 209
chr9 10289
chr9 97646
chr9 75801
chr9 52094
chr9 53299
chr9 18078
chr9 23996
chr9 20228
chr9 91495
chr9 29677
chr9 120
chr9 3730
chr9 60122
chr9 203097
chr9 27838
chr9 78503
chr9 49898
chr9 38747
chr9 144435
chr9 156340
chr9 37897
chr9 13590
chr9 53344
chr9 52076
chr9 13020
chr9 26988
chr9 7380
chr9 44035
chr9 42101
chr9 28592
chr9 10278
chr9 45664
chr9 19190
chr9 13
chr9 161094
chr9 64474
chr9 17131
chr9 6715
chr9 13620
chr9 67987
chr9 5592
chr9 8539
chr9 97639
chr9 27201
chr9 10590
chr9 25340
chr9 99103
chr9 20259
chr9 18050
chr9 49599
chr9 14108
chr9 110
chr9 8968
chr9 13
chr9 18638
chr9 2166
chr9 12795
chr9 6836
chr9 56452
chr9 3730
chr9 24387
chr9 57815
chr9 3928
chr9 157
chr9 7705
chr9 157523
chr9 106274
chr9 217802
chr9 100432
chr9 19169
chr9 59043
chr9 33898
chr9 15460
chr9 15
chr9 10351
chr9 157093
chr9 77341
chr9 95010
chr9 70897
chr9 27
chr9 97956
chr9 11278
chr9 63602
chr9 35130
chr9 71282
chr9 62
chr9 49035
chr9 58598
chr9 337384
chr9 21858
chr9 22318
chr9 6948
chr9 30842
chr9 60138
chr9 259967
chr9 33060
chr9 144324
chr9 12202
chr9 12619
chr9 14188
chr9 36142
chr9 70145
chr9 64952
chr9 21254
chr9 104456
chr9 18565
chr9 4
chr9 6760
chr9 191212
chr9 140
chr9 91406
chr9 7246
chr9 1603
chr9 83863
chr9 63541
chr9 73152
chr9 4469
chr9 54073
chr9 53085
chr9 150442
chr9 101881
chr9 12022
chr9 75269
chr9 30973
chr9 10620
chr9 150786
chr9 16023
chr9 62385
chr9 11497
chr9 3085
chr9 15560
chr9 43509
chr9 27414
chr9 24536
chr9 104314
chr9 49997
chr9 46712
chr9 47
chr9 54228
chr9 58436
chr9 38939
chr9 34658
chr9 129033
chr9 2299
chr9 13455
chr9 5729
chr9 91914
chr9 53067
chr9 5208
chr9 15452
chr9 58
chr9 28586
chr9 2922
chr9 122259
chr9 501
chr9 42865
chr9 42772
chr9 12848
chr9 16157
chr9 44134
chr9 44045
chr9 27872
chr9 13132
chr9 6121
chr9 17322
chr9 26515
chr9 45073
chr9 4841
chr9 20692
chr9 77165
chr9 33101
chr9 38458
chr9 19790
chr9 74297
chr9 6000
chr9 41463
chr9 11595
chr9 40737
chr9 4
chr9 4240
chr9 110
chr9 45966
chr9 41455
chr9 11047
chr9 26728
chr9 105601
chr9 66326
chr9 19366
chr9 9065
chr9 28802
chr9 375
chr9 32414
chr9 106544
chr9 20278
chr9 72494
chr9 40989
chr9 22861
chr9 39620
chr9 116376
chr9 23
chr9 33539
chr9 33680
chr9 15343
chr9 13049
chr9 37912
chr9 3490
chr9 3906
chr9 43274
chr9 74223
chr9 20386
chr9 79781
chr9 219044
chr9 70517
chr9 77465
chr9 97806
chr9 4837
chr9 214667
chr9 10862
chr9 42903
chr9 12300
chr9 22368
chr9 84715
chr9 7732
chr9 92105
chr9 18
chr9 74
chr9 203929
chr9 170001
chr9 70302
chr9 3945
chr9 11774
chr9 28527
chr9 54604
chr9 798485
chr9 275121
chr9 43438
chr9 55
chr9 38378
chr9 58510
chr9 6875
chr9 68920
chr9 179923
chr9 29352
chr9 16931
chr9 812915
chr9 28838
chr9 454408
chr9 221995
chr9 341
chr9 9788
chr9 2606
chr9 189
chr9 444257
chr9 412895
chr9 292946
chr9 385882
chr9 8516
chr9 409562
chr9 52957
chr9 7645
chr9 102480
chr9 56
chr9 31268
chr9 6173
chr9 52272
chr9 139376
chr9 78586
chr9 11803
chr9 63739
chr9 92485
chr9 159167
chr9 234216
chr9 136145
chr9 89820
chr9 43143
chr9 41349
chr9 67735
chr9 17970
chr9 83620
chr9 27393
chr9 9164
chr9 18
chr9 94493
chr9 60229
chr9 170511
chr9 20700
chr9 15343
chr9 30169
chr9 56759
chr9 3316
chr9 185479
chr9 580
chr9 11205
chr9 68522
chr9 153296
chr9 97957
chr9 4228
chr9 23206
chr9 13900
chr9 5221
chr9 15729
chr9 2074
chr9 69316
chr9 41097
chr9 42223
chr9 1200
chr9 80953
chr9 9305
chr9 8
chr9 58942
chr9 186206
chr9 136003
chr9 24
chr9 96092
chr9 158253
chr9 85825
chr9 152034
chr9 330479
chr9 278
chr9 106368
chr9 128333
chr9 59818
chr9 172449
chr9 23055
chr9 2436
chr9 12798
chr9 17655339
chr9 157842
chr9 117583
chr9 132247
chr9 75551
chr9 418200
chr9 176041
chr9 8070
chr9 52679
chr9 49657
chr9 25
chr9 138086
chr9 1189
chr9 88333
chr9 28
chr9 104667
chr9 5655
chr9 117272
chr9 148
chr9 241478
chr9 4213
chr9 23241
chr9 13841
chr9 81356
chr9 68726
chr9 20679
chr9 155332
chr9 87418
chr9 134213
chr9 20698
chr9 15492
chr9 30339
chr9 113055
chr9 43619
chr9 40727
chr9 69658
chr9 11832
chr9 5215
chr9 13882
chr9 18646
chr9 4212
chr9 51939
chr9 136133
chr9 111882
chr9 295210
chr9 125004
chr9 60139
chr9 72
chr9 153696
chr9 20676
chr9 46117
chr9 56813
chr9 3320
chr9 357931
chr9 20674
chr9 15446
chr9 528938
chr9 20722
chr9 133556
chr9 59853
chr9 337
chr9 94467
chr9 36562
chr9 83601
chr9 86252
chr9 41441
chr9 42554
chr9 1198
chr9 225604
chr9 146
chr9 364414
chr9 157777
chr9 11700
chr9 96124
chr9 136072
chr9 52291
chr9 37567
chr9 49811
chr9 52849
chr9 8071
chr9 168165
chr9 59255
chr9 18
chr9 75451
chr9 36591
chr9 355846
chr9 228975
chr9 82556
chr9 112602
chr9 97119
chr9 54649
chr9 80481
chr9 356
chr9 37852
chr9 90400
chr9 215542
chr9 14343
chr9 77084
chr9 44796
chr9 20933
chr9 55291
chr9 86257
chr9 21452
chr9 33498
chr9 48139
chr9 93761
chr9 62673
chr9 64011
chr9 216358
chr9 89162
chr9 33125
chr9 6200
chr9 289255
chr9 110774
chr9 67946
chr9 17868
chr9 27077
chr9 130902
chr9 2106
chr9 65716
chr9 10146
chr9 124688
chr9 102630
chr9 7955
chr9 36219
chr9 17359
chr9 78800
chr9 7533
chr9 31829
chr9 35482
chr9 96
chr9 87724
chr9 10816
chr9 4093
chr9 237551
chr9 346262
chr9 16196
chr9 36800
chr9 42750
chr9 132080
chr9 124557
chr9 59953
chr9 254528
chr9 35786
chr9 27182
chr9 130689
chr9 14084
chr9 149509
chr9 185625
chr9 25439
chr9 10
chr9 1656
chr9 183578
chr9 41260
chr9 23526
chr9 76265
chr9 124349
chr9 46963
chr9 16182
chr9 151937
chr9 57048
chr9 43570
chr9 37279
chr9 62999
chr9 19273
chr9 34731
chr9 343981
chr9 22
chr9 215541
chr9 14331
chr9 225712
chr9 142211
chr9 9465
chr9 41345
chr9 49162
chr9 6822
chr9 11714
chr9 41806
chr9 66883
chr9 29021
chr9 94196
chr9 130261
chr9 62243
chr9 18961
chr9 18892
chr9 31078
chr9 85062
chr9 46639
chr9 50775
chr9 264330
chr9 15272
chr9 39166
chr9 118420
chr9 279712
chr9 83266
chr9 43036
chr9 15162
chr9 77098
chr9 115362
chr9 104965
chr9 106021
chr9 37256
chr9 36136
chr9 12137
chr9 65990
chr9 63426
chr9 151464
chr9 55029
chr9 19633
chr9 332
chr9 95434
chr9 105244
chr9 107268
chr9 46658
chr9 3464
chr9 24974
chr9 21650
chr9 28370
chr9 25860
chr9 15229
chr9 26690
chr9 2708
chr9 209325
chr9 41905
chr9 187093
chr9 5061
chr9 341303
chr9 132921
chr9 48894
chr9 54074
chr9 74195
chr9 45325
chr9 70481
chr9 1914
chr9 20758
chr9 57
chr9 28141
chr9 67070
chr9 8932
chr9 56797
chr9 72135
chr9 176447
chr9 63252
chr9 2465
chr9 114860
chr9 85630
chr9 118477
chr9 50559
chr9 54527
chr9 45109
chr9 62635
chr9 21342
chr9 61325
chr9 42099
chr9 29956
chr9 32908
chr9 9773
chr9 15558
chr9 70740
chr9 47426
chr9 14739
chr9 13837
chr9 14680
chr9 7970
chr9 59454
chr9 4397
chr9 16594
chr9 249503
chr9 1137
chr9 31674
chr9 21523
chr9 39797
chr9 175092
chr9 168225
chr9 94950
chr9 17438
chr9 296318
chr9 63250
chr9 8
chr9 83201
chr9 59396
chr9 15220
chr9 87019
chr9 56562
chr9 4990
chr9 34019
chr9 107572
chr9 41601
chr9 38
chr9 302533
chr9 61107
chr9 7930
chr9 28112
chr9 165049
chr9 118647
chr9 132
chr9 188876
chr9 76503
chr9 93556
chr9 210158
chr9 8052
chr9 29012
chr9 55679
chr9 214004
chr9 46908
chr9 4933
chr9 65259
chr9 171632
chr9 77
chr9 36306
chr9 7
chr9 67037
chr9 5869
chr9 98775
chr9 15823
chr9 38081
chr9 388386
chr9 89107
chr9 91144
chr9 112811
chr9 74072
chr9 268392
chr9 9755
chr9 44705
chr9 36217
chr9 62690
chr9 223596
chr9 177770
chr9 7251
chr9 42
chr9 124903
chr9 34378
chr9 44284
chr9 38
chr9 265342
chr9 108338
chr9 285183
chr9 75752
chr9 64
chr9 182
chr9 52076
chr9 974
chr9 78239
chr9 88887
chr9 117685
chr9 150726
chr9 38690
chr9 169396
chr9 14938
chr9 191227
chr9 39087
chr9 55048
chr9 91534
chr9 75203
chr9 227340
chr9 11538
chr9 52659
chr9 3816
chr9 36945
chr9 111870
chr9 197605
chr9 39713
chr9 66323
chr9 8933
chr9 168944
chr9 35
chr9 427153
chr9 118447
chr9 176
chr9 4213
chr9 27652
chr9 66880
chr9 121805
chr9 60124
chr9 58970
chr9 112153
chr9 84032
chr9 76384
chr9 34215
chr9 195330
chr9 100364
chr9 49220
chr9 93
chr9 143
chr9 10974
chr9 351117
chr9 80222
chr9 329007
chr9 55177
chr9 25606
chr9 62
chr9 148517
chr9 238223
chr9 367731
chr9 117866
chr9 127872
chr9 103801
chr9 20453
chr9 46710
chr9 870122
chr9 1653
chr9 65250
chr9 121888
chr9 117909
chr9 196380
chr9 127199
chr9 100395
chr9 37310
chr9 12050
chr9 4
chr9 13580
chr9 87863
chr9 414196
chr9 123912
chr9 61448
chr9 39697
chr9 13474
chr9 282907
chr9 86
chr9 275542
chr9 45688
chr9 79246
chr9 281957
chr9 45399
chr9 28936
chr9 93339
chr9 177120
chr9 92667
chr9 9352
chr9 115309
chr9 23248
chr9 61494
chr9 13
chr9 5872
chr9 124950
chr9 151045
chr9 40580
chr9 49
chr9 123814
chr9 245705
chr9 364204
chr9 35820
chr9 339158
chr9 1534
chr9 100204
chr9 91800
chr9 70717
chr9 20272
chr9 49824
chr9 33004
chr9 202644
chr9 208808
chr9 141307
chr9 5358
chr9 26169
chr9 123776
chr9 299728
chr9 84521
chr9 98082
chr9 72214
chr9 41510
chr9 120792
chr9 67582
chr9 48223
chr9 11699
chr9 58
chr9 371932
chr9 30296
chr9 16771
chr9 37361
chr9 4079
chr9 37723
chr9 19
chr9 551
chr9 46617
chr9 28975
chr9 4339
chr9 16394
chr9 94504
chr9 19261
chr9 9152
chr9 3555
chr9 177101
chr9 10582
chr9 107919
chr9 4976
chr9 127275
chr9 20311
chr9 177136
chr9 30888
chr9 17168
chr9 180069
chr9 9765
chr9 39513
chr9 5818
chr9 4345
chr9 34782
chr9 1
chr9 99859
chr9 42352
chr9 2274
chr9 29736
chr9 3
chr9 10784
chr9 16323
chr9 3535
chr9 3784
chr9 73
chr9 65
chr9 42854
chr9 47985
chr9 102297
chr9 29831
chr9 15079
chr9 13479
chr9 3747
chr9 24345
chr9 5853
chr9 68103
chr9 113120
chr9 101805
chr9 37955
chr9 65308
chr9 1673
chr9 2806
chr9 42633
chr9 4452
chr9 49184
chr9 26074
chr9 41039
chr9 7053
chr9 178253
chr9 132087
chr9 24616
chr9 121919
chr9 21091
chr9 1216
chr9 43
chr9 33536
chr9 102307
chr9 13622
chr9 44848
chr9 59035
chr9 5844
chr9 33822
chr9 118494
chr9 167
chr9 102029
chr9 36
chr9 5984
chr9 38474
chr9 24639
chr9 10407
chr9 5621
chr9 24082
chr9 133375
chr9 109
chr9 95835
chr9 43492
chr9 73158
chr9 8683
chr9 64043
chr9 114240
chr9 7906
chr9 21777
chr9 349357
chr9 89852
chr9 404677
chr9 39879
chr9 13804
chr9 64051
chr9 22227
chr9 55757
chr9 42131
chr9 16346
chr9 17546
chr9 14674
chr9 7663
chr9 66
chr9 97222
chr9 11569
chr9 159500
chr9 32371
chr9 14055
chr9 25247
chr9 21487
chr9 6033
chr9 12263
chr9 4468
chr9 10838
chr9 27700
chr9 47747
chr9 78135
chr9 36226
chr9 563
chr9 35077
chr9 64056
chr9 149
chr9 36923
chr9 5579
chr9 266
chr9 22275
chr9 10482
chr9 22828
chr9 1575
chr9 37724
chr9 40502
chr9 39703
chr9 13575
chr9 58316
chr9 51452
chr9 9397
chr9 171096
chr9 98925
chr9 398654
chr9 25186
chr9 289404
chr9 217957
chr9 20897
chr9 19805
chr9 180121
chr9 57
chr9 244476
chr9 17617
chr9 184404
chr9 24554
chr9 15145
chr9 70080
chr9 98144
chr9 173066
chr9 93347
chr9 516797
chr9 15677
chr9 58753
chr9 64602
chr9 15027
chr9 158611
chr9 22441
chr9 39380
chr9 112174
chr9 110483
chr9 54063
chr9 19338
chr9 19709
chr9 127050
chr9 119719
chr9 20848
chr9 6078
chr9 11915
chr9 11382
chr9 164617
chr9 114907
chr9 9763
chr9 238
chr9 15873
chr9 64
chr9 10397
chr9 31301
chr9 47598
chr9 7142
chr9 50008
chr9 38451
chr9 37834
chr9 3631
chr9 15947
chr9 38
chr9 13232
chr9 60371
chr9 4330
chr9 13188
chr9 35
chr9 4921
chr9 19310
chr9 103272
chr9 251390
chr9 37846
chr9 83738
chr9 207065
chr9 163378
chr9 483240
chr9 159344
chr9 148963
chr9 33788
chr9 156214
chr9 22180
chr9 56138
chr9 187024
chr9 286155
chr9 316349
chr9 186540
chr9 131640
chr9 324340
chr9 44441
chr9 1938
chr9 19977
chr9 3116
chr9 95872
chr9 362422
chr9 140973
chr9 67127
chr9 6275
chr9 108291
chr9 47966
chr9 119523
chr9 6419
chr9 20484
chr9 55690
chr9 18006
chr9 54106
chr9 59789
chr9 199763
chr9 1212
chr9 389863
chr9 152626
chr9 20889
chr9 195549
chr9 160744
chr9 158592
chr9 239
chr9 273996
chr9 134369
chr9 50507
chr9 114353
chr9 33701
chr9 142248
chr9 94510
chr9 80014
chr9 94234
chr9 42106
chr9 32847
chr9 48641
chr9 31520
chr9 121939
chr9 65
chr9 7712
chr9 66
chr9 121339
chr9 237355
chr9 32339
chr9 28703
chr9 47888
chr9 66663
chr9 24683
chr9 41475
chr9 70132
chr9 67669
chr9 83953
chr9 32916
chr9 68459
chr9 47836
chr9 30792
chr9 990
chr9 9807
chr9 742
chr9 16564
chr9 25275
chr9 19781
chr9 59744
chr9 27083
chr9 4022
chr9 72989
chr9 154082
chr9 19607
chr9 11771
chr9 73644
chr9 28850
chr9 67905
chr9 22045
chr9 74624
chr9 25086
chr9 45013
chr9 4772
chr9 156231
chr9 85129
chr9 67
chr9 14035
chr9 497713
chr9 98952
chr9 231166
chr9 15
chr9 55890
chr9 251254
chr9 228010
chr9 77110
chr9 1488
chr9 70253
chr9 444872
chr9 20904
chr9 3509
chr9 4041
chr9 30748
chr9 20954
chr9 20338
chr9 37408
chr9 163
chr9 22031
chr9 74723
chr9 11956
chr9 8527
chr9 19737
chr9 30647
chr9 161801
chr9 230656
chr9 271
chr9 82165
chr9 2308
chr9 72895
chr9 116542
chr9 267048
chr9 877017
chr9 351268
chr9 6418
chr9 49715
chr9 165293
chr9 134728
chr9 264119
chr9 619518
chr9 8886
chr9 126
chr9 113403
chr9 54636
chr9 301149
chr9 319612
chr9 463543
chr9 1833400
chr9 5399
chr9 172732
chr9 173200
chr9 49
chr9 521523
chr9 174661
chr9 384
chr9 51
chr9 259
chr9 743735
chr9 605612
chr9 226988
chr9 88749
chr9 90203
chr9 1123151
chr9 8418
chr9 82716
chr9 450632
chr9 23100
chr9 134070
chr9 134784
chr9 121044
chr9 326292
chr9 143541
chr9 110298
chr9 97336
chr9 9545
chr9 34015
chr9 85089
chr9 51449
chr9 17
chr9 328481
chr9 45107
chr9 435154
chr9 96146
chr9 1853724
chr9 124078
chr9 81
chr9 13124
chr9 13408
chr9 401
chr9 239861
chr9 135081
chr9_KI270717v1_random 15516
chr9_KI270719v1_random 40337
chr9_KI270719v1_random 283
chr9_KI270719v1_random 68015
chr9_KI270719v1_random 2057
chr9_KI270719v1_random 22555
chrM 42
chrUn_GL000195v1 131412
chrUn_GL000214v1 17608
chrUn_GL000214v1 81886
chrUn_GL000214v1 688
chrUn_GL000214v1 5508
chrUn_GL000214v1 5833
chrUn_GL000218v1 32208
chrUn_GL000218v1 12244
chrUn_GL000219v1 24786
chrUn_GL000219v1 454
chrUn_GL000219v1 52549
chrUn_GL000219v1 42493
chrUn_GL000224v1 6145
chrUn_GL000224v1 139
chrUn_GL000224v1 5815
chrUn_GL000224v1 30402
chrUn_GL000224v1 38
chrUn_GL000224v1 65224
chrUn_KI270435v1 13307
chrUn_KI270442v1 20729
chrUn_KI270442v1 21834
chrUn_KI270442v1 4916
chrUn_KI270442v1 9599
chrUn_KI270442v1 6943
chrUn_KI270442v1 61595
chrUn_KI270442v1 20722
chrUn_KI270442v1 62965
chrUn_KI270519v1 56517
chrUn_KI270519v1 555
chrUn_KI270579v1 22680
chrUn_KI270742v1 23997
chrUn_KI270742v1 66550
chrUn_KI270742v1 32325
chrUn_KI270742v1 12272
chrUn_KI270742v1 17610
chrUn_KI270743v1 11935
chrUn_KI270743v1 202
chrUn_KI270743v1 32144
chrUn_KI270743v1 54545
chrUn_KI270744v1 30324
chrUn_KI270744v1 68237
chrUn_KI270744v1 6862
chrUn_KI270744v1 4123
chrUn_KI270744v1 146
chrUn_KI270744v1 5875
chrUn_KI270744v1 611
chrUn_KI270744v1 37408
chrUn_KI270746v1 110
chrUn_KI270748v1 59279
chrUn_KI270749v1 11865
chrUn_KI270751v1 17475
chrUn_KI270751v1 32097
chrUn_KI270751v1 12287
chrUn_KI270751v1 7548
chrUn_KI270751v1 10027
chrX 2571
chrX 9380
chrX 46123
chrX 101707
chrX 512
chrX 49230
chrX 41144
chrX 62553
chrX 33114
chrX 43322
chrX 29730
chrX 34818
chrX 57536
chrX 2866
chrX 40928
chrX 98049
chrX 101057
chrX 66723
chrX 148149
chrX 32171
chrX 51344
chrX 9484
chrX 58708
chrX 49481
chrX 9806
chrX 8020
chrX 15037
chrX 11314
chrX 2981
chrX 17460
chrX 49495
chrX 25384
chrX 17013
chrX 6677
chrX 9533
chrX 7212
chrX 15925
chrX 11320
chrX 4093
chrX 92
chrX 12024
chrX 228277
chrX 41996
chrX 12448
chrX 17617
chrX 86643
chrX 10291
chrX 6468
chrX 27498
chrX 4401
chrX 1925
chrX 4193
chrX 33540
chrX 23946
chrX 513
chrX 10305
chrX 8559
chrX 2994
chrX 1713
chrX 101388
chrX 65039
chrX 87909
chrX 298432
chrX 11147
chrX 123793
chrX 151240
chrX 68748
chrX 220211
chrX 426216
chrX 64883
chrX 102257
chrX 209428
chrX 28706
chrX 183157
chrX 295
chrX 161302
chrX 71329
chrX 37018
chrX 11760
chrX 86793
chrX 102088
chrX 450392
chrX 215432
chrX 43190
chrX 5200
chrX 18562
chrX 33902
chrX 10513
chrX 142426
chrX 1
chrX 276613
chrX 55933
chrX 177352
chrX 40485
chrX 117449
chrX 299705
chrX 271153
chrX 166448
chrX 244
chrX 3970
chrX 70630
chrX 57401
chrX 20182
chrX 58056
chrX 91759
chrX 45542
chrX 11
chrX 30245
chrX 210454
chrX 305601
chrX 120885
chrX 165100
chrX 150818
chrX 69608
chrX 116492
chrX 36673
chrX 103589
chrX 6639
chrX 707
chrX 150930
chrX 34707
chrX 279342
chrX 59186
chrX 6851
chrX 94
chrX 279594
chrX 293909
chrX 72883
chrX 7200
chrX 20203
chrX 10527
chrX 43821
chrX 80429
chrX 20760
chrX 11621
chrX 144463
chrX 81645
chrX 76919
chrX 42104
chrX 23414
chrX 18241
chrX 4464
chrX 64152
chrX 66560
chrX 25835
chrX 6576
chrX 2034
chrX 26539
chrX 52518
chrX 34459
chrX 33919
chrX 30292
chrX 62779
chrX 9160
chrX 48499
chrX 81456
chrX 6101
chrX 25036
chrX 3523
chrX 114796
chrX 11341
chrX 2317
chrX 58631
chrX 17260
chrX 42779
chrX 208432
chrX 15140
chrX 249158
chrX 51512
chrX 20
chrX 198036
chrX 181642
chrX 87298
chrX 30683
chrX 9146
chrX 75440
chrX 85872
chrX 25142
chrX 10688
chrX 207
chrX 59026
chrX 203555
chrX 54428
chrX 23388
chrX 121080
chrX 77102
chrX 71645
chrX 45863
chrX 51923
chrX 63652
chrX 40703
chrX 47479
chrX 35099
chrX 205889
chrX 48973
chrX 75935
chrX 6604
chrX 37531
chrX 8784
chrX 6865
chrX 234
chrX 2697
chrX 26814
chrX 9991
chrX 1478
chrX 476
chrX 596
chrX 58439
chrX 27230
chrX 22144
chrX 36989
chrX 28829
chrX 21490
chrX 60504
chrX 155438
chrX 8526
chrX 61063
chrX 49209
chrX 34671
chrX 18143
chrX 19330
chrX 161492
chrX 2888
chrX 33518
chrX 28078
chrX 16124
chrX 47075
chrX 6562
chrX 2691
chrX 189858
chrX 65491
chrX 85753
chrX 69642
chrX 25138
chrX 69695
chrX 249530
chrX 36315
chrX 43019
chrX 18219
chrX 1029
chrX 108586
chrX 162918
chrX 14786
chrX 23975
chrX 72817
chrX 23179
chrX 20870
chrX 10795
chrX 41826
chrX 156202
chrX 92515
chrX 171
chrX 186428
chrX 40690
chrX 9341
chrX 26008
chrX 63209
chrX 101738
chrX 103846
chrX 8650
chrX 68160
chrX 180474
chrX 9763
chrX 65934
chrX 13692
chrX 56316
chrX 36073
chrX 119788
chrX 33
chrX 198224
chrX 39048
chrX 92092
chrX 3
chrX 30388
chrX 57304
chrX 355002
chrX 5443
chrX 29545
chrX 91240
chrX 53389
chrX 349952
chrX 21127
chrX 31298
chrX 136333
chrX 196795
chrX 41642
chrX 123095
chrX 152864
chrX 104421
chrX 297986
chrX 88259
chrX 106367
chrX 26553
chrX 127492
chrX 14989
chrX 9959
chrX 11148
chrX 5491
chrX 120760
chrX 21359
chrX 35649
chrX 16664
chrX 266
chrX 69
chrX 8284
chrX 9812
chrX 62825
chrX 21375
chrX 187036
chrX 67005
chrX 2947
chrX 85040
chrX 5324
chrX 33950
chrX 552
chrX 82114
chrX 69953
chrX 67658
chrX 67687
chrX 52985
chrX 45985
chrX 18985
chrX 71
chrX 150358
chrX 130280
chrX 28616
chrX 20116
chrX 229160
chrX 15314
chrX 16309
chrX 113583
chrX 66694
chrX 48250
chrX 24751
chrX 16797
chrX 33037
chrX 15198
chrX 1507
chrX 33498
chrX 153877
chrX 1602
chrX 24379
chrX 48287
chrX 25
chrX 28590
chrX 596
chrX 7606
chrX 67748
chrX 155512
chrX 99574
chrX 146
chrX 4140
chrX 5547
chrX 142850
chrX 37
chrX 65514
chrX 30266
chrX 32044
chrX 33
chrX 33865
chrX 13389
chrX 26893
chrX 34420
chrX 50648
chrX 249351
chrX 402829
chrX 26337
chrX 78080
chrX 30374
chrX 116481
chrX 27943
chrX 241289
chrX 88457
chrX 11267
chrX 54833
chrX 127651
chrX 46076
chrX 88491
chrX 65948
chrX 8381
chrX 7931
chrX 15123
chrX 72967
chrX 42102
chrX 33867
chrX 17940
chrX 17999
chrX 214258
chrX 40497
chrX 27262
chrX 84190
chrX 8552
chrX 43334
chrX 42948
chrX 52081
chrX 74657
chrX 32
chrX 26392
chrX 40219
chrX 9427
chrX 6990
chrX 56172
chrX 31703
chrX 17706
chrX 40578
chrX 37757
chrX 43211
chrX 1039
chrX 67481
chrX 182956
chrX 14032
chrX 43322
chrX 136608
chrX 71080
chrX 38143
chrX 44494
chrX 145624
chrX 75
chrX 31266
chrX 9421
chrX 96944
chrX 147907
chrX 18813
chrX 51114
chrX 34867
chrX 9937
chrX 10557
chrX 32014
chrX 35727
chrX 22044
chrX 94874
chrX 34528
chrX 149331
chrX 11077
chrX 3601
chrX 126944
chrX 3623
chrX 42540
chrX 9231
chrX 92441
chrX 23940
chrX 16011
chrX 111827
chrX 10677
chrX 51996
chrX 5634
chrX 2672
chrX 19267
chrX 158964
chrX 59275
chrX 19924
chrX 44315
chrX 82887
chrX 46625
chrX 50537
chrX 1812
chrX 13760
chrX 52185
chrX 148356
chrX 15337
chrX 67067
chrX 7102
chrX 13318
chrX 25810
chrX 3719
chrX 117967
chrX 304863
chrX 2028
chrX 139752
chrX 43873
chrX 28578
chrX 48536
chrX 32926
chrX 153954
chrX 42328
chrX 63045
chrX 6482
chrX 45299
chrX 129684
chrX 29173
chrX 282077
chrX 159631
chrX 11752
chrX 116471
chrX 128732
chrX 1296
chrX 126507
chrX 61616
chrX 11315
chrX 78969
chrX 27432
chrX 18187
chrX 96
chrX 29882
chrX 42168
chrX 106972
chrX 48517
chrX 45800
chrX 26735
chrX 84507
chrX 109908
chrX 47112
chrX 17077
chrX 25563
chrX 2404
chrX 62186
chrX 88886
chrX 7499
chrX 149186
chrX 244151
chrX 13929
chrX 17198
chrX 52998
chrX 151443
chrX 41255
chrX 229599
chrX 216245
chrX 20159
chrX 10395
chrX 15544
chrX 76170
chrX 12032
chrX 91617
chrX 159
chrX 36627
chrX 44757
chrX 49544
chrX 89650
chrX 310504
chrX 8100
chrX 18100
chrX 5054
chrX 64193
chrX 24418
chrX 91341
chrX 30419
chrX 47381
chrX 1307
chrX 70146
chrX 733
chrX 228941
chrX 22167
chrX 27289
chrX 66232
chrX 2576
chrX 146852
chrX 76164
chrX 1973
chrX 30516
chrX 6377
chrX 10463
chrX 22675
chrX 4
chrX 130381
chrX 36799
chrX 23062
chrX 14331
chrX 68220
chrX 31066
chrX 184981
chrX 240144
chrX 163
chrX 45887
chrX 95451
chrX 8807
chrX 59025
chrX 45305
chrX 44076
chrX 33894
chrX 138338
chrX 4729
chrX 22310
chrX 6399
chrX 19963
chrX 18284
chrX 72714
chrX 620
chrX 58809
chrX 41723
chrX 6604
chrX 16134
chrX 83203
chrX 4164
chrX 195486
chrX 20301
chrX 393093
